qry_id	Q0	doc_id          	rank	score	run_id
1     	Q0	29496755024306176	64  	0.576	3
1     	Q0	33536977986912256	65  	0.575	3
1     	Q0	32158297289138176	66  	0.574	3
1     	Q0	33193324135317504	67  	0.570	3
1     	Q0	34553453812387840	68  	0.570	3
1     	Q0	29552940691759104	69  	0.566	3
1     	Q0	30419324359417857	70  	0.563	3
1     	Q0	31653409140514816	71  	0.563	3
1     	Q0	33502424622702592	72  	0.563	3
1     	Q0	33148017498394624	73  	0.563	3
1     	Q0	29527121936261121	74  	0.561	3
1     	Q0	30268814184677376	75  	0.560	3
1     	Q0	30163245604016128	76  	0.560	3
1     	Q0	33631760113733632	77  	0.560	3
1     	Q0	31485258952089601	78  	0.559	3
1     	Q0	34795164165738496	79  	0.558	3
1     	Q0	29510100452380672	80  	0.557	3
1     	Q0	31793298611904512	81  	0.557	3
1     	Q0	30173822837592064	82  	0.556	3
1     	Q0	34650058204905472	83  	0.556	3
1     	Q0	30525698133196800	84  	0.555	3
1     	Q0	29331554597601282	85  	0.555	3
1     	Q0	32237318962159616	86  	0.553	3
1     	Q0	31295093545635840	87  	0.552	3
1     	Q0	30319208176820224	88  	0.552	3
1     	Q0	34756421987864576	89  	0.550	3
1     	Q0	29991643910242304	90  	0.550	3
1     	Q0	35045879803023360	91  	0.549	3
1     	Q0	29621742011944960	92  	0.548	3
1     	Q0	33332326909874178	93  	0.548	3
1     	Q0	34711842441928704	94  	0.547	3
1     	Q0	30554037510213632	95  	0.546	3
1     	Q0	30633744511533057	96  	0.544	3
1     	Q0	34984498244354048	97  	0.543	3
1     	Q0	32117461922877440	98  	0.542	3
1     	Q0	29940639818842112	99  	0.541	3
1     	Q0	29940806022332416	100 	0.541	3
1     	Q0	33878396152840192	101 	0.541	3
1     	Q0	35001000498561024	102 	0.540	3
1     	Q0	34423980056117248	103 	0.539	3
1     	Q0	29078681544560640	104 	0.538	3
1     	Q0	31310967233052672	105 	0.538	3
1     	Q0	30315979753922560	106 	0.538	3
1     	Q0	30248740119908353	107 	0.538	3
1     	Q0	30966306354233344	108 	0.538	3
1     	Q0	32835196143276032	109 	0.537	3
1     	Q0	32834698367475712	110 	0.537	3
1     	Q0	30463304543506433	111 	0.537	3
1     	Q0	32080604065431552	112 	0.536	3
1     	Q0	29762937925144576	113 	0.535	3
1     	Q0	30272368861511680	114 	0.533	3
1     	Q0	30217175910318080	115 	0.533	3
1     	Q0	31762305326784512	116 	0.533	3
1     	Q0	31021336423829504	117 	0.533	3
1     	Q0	31728747883274240	118 	0.533	3
1     	Q0	30419535756533762	119 	0.533	3
1     	Q0	28972570082541568	120 	0.532	3
1     	Q0	30022718124462081	121 	0.532	3
1     	Q0	29943747139604480	122 	0.532	3
1     	Q0	34882307697414144	123 	0.532	3
1     	Q0	33551624051892224	124 	0.531	3
1     	Q0	35035445469388800	125 	0.531	3
1     	Q0	30564507629654018	126 	0.529	3
1     	Q0	30374269892431872	127 	0.529	3
1     	Q0	30621165881917440	128 	0.529	3
1     	Q0	34793802963099648	129 	0.528	3
1     	Q0	34932398680440832	130 	0.528	3
1     	Q0	32061324829659136	131 	0.528	3
1     	Q0	34739485929377792	132 	0.528	3
1     	Q0	29997693933719553	133 	0.528	3
1     	Q0	29486393336008704	134 	0.527	3
1     	Q0	34689335802462209	135 	0.527	3
1     	Q0	31683960006250496	136 	0.527	3
1     	Q0	29584587608821760	137 	0.527	3
1     	Q0	29943576091697152	138 	0.527	3
1     	Q0	29941830082625536	139 	0.527	3
1     	Q0	32196794796478464	140 	0.526	3
1     	Q0	29837263353417728	141 	0.526	3
1     	Q0	33511016641998848	142 	0.525	3
1     	Q0	33537918312120320	143 	0.525	3
1     	Q0	34526590725521408	144 	0.525	3
1     	Q0	34924859251228672	145 	0.525	3
1     	Q0	34663020730785794	146 	0.524	3
1     	Q0	30204561658482688	147 	0.522	3
1     	Q0	34987229235384320	148 	0.522	3
1     	Q0	29478471889588224	149 	0.521	3
1     	Q0	31784084858474496	150 	0.521	3
1     	Q0	33450674620465152	151 	0.521	3
1     	Q0	30275282464153600	152 	0.520	3
1     	Q0	33549749881671681	153 	0.520	3
1     	Q0	34634274011357187	154 	0.520	3
1     	Q0	33120748797169664	155 	0.520	3
1     	Q0	31664959955927040	156 	0.519	3
1     	Q0	32785032661700609	157 	0.519	3
1     	Q0	29091940876161024	158 	0.519	3
1     	Q0	32579115299110913	159 	0.518	3
1     	Q0	34889179104149504	160 	0.518	3
1     	Q0	29539109118672896	161 	0.518	3
1     	Q0	34944944452018176	162 	0.518	3
1     	Q0	32119399087341568	163 	0.518	3
1     	Q0	30972182381207553	164 	0.517	3
1     	Q0	29856877927993344	165 	0.516	3
1     	Q0	29516615708049408	166 	0.515	3
1     	Q0	32158591125299200	167 	0.515	3
1     	Q0	33262204086132736	168 	0.515	3
1     	Q0	32046198844030976	169 	0.515	3
1     	Q0	32394214377521153	170 	0.515	3
1     	Q0	31016423132233728	171 	0.514	3
1     	Q0	32850686429364225	172 	0.513	3
1     	Q0	30997129900072961	173 	0.513	3
1     	Q0	31698465679482880	174 	0.513	3
1     	Q0	29562097666887680	175 	0.513	3
1     	Q0	29492909057245184	176 	0.513	3
1     	Q0	33441605306294272	177 	0.513	3
1     	Q0	34043003970519040	178 	0.512	3
1     	Q0	29262127982190593	179 	0.512	3
1     	Q0	34042104418144257	180 	0.512	3
1     	Q0	34913851153584128	181 	0.512	3
1     	Q0	34912051029606402	182 	0.512	3
1     	Q0	29654031882256384	183 	0.512	3
1     	Q0	30751117402968064	184 	0.512	3
1     	Q0	29993689119989760	185 	0.512	3
1     	Q0	30003868892925952	186 	0.512	3
1     	Q0	30002599054802944	187 	0.512	3
1     	Q0	31031554931171328	188 	0.512	3
1     	Q0	34141526510534656	189 	0.511	3
1     	Q0	30621648851828736	190 	0.511	3
1     	Q0	32119854945271808	191 	0.511	3
1     	Q0	31015238652399616	192 	0.511	3
1     	Q0	34960189660602368	193 	0.511	3
1     	Q0	29926541148295168	194 	0.511	3
1     	Q0	30228477894463488	195 	0.511	3
1     	Q0	30188073790742528	196 	0.510	3
1     	Q0	35094009923772416	197 	0.510	3
1     	Q0	31540044388900864	198 	0.510	3
1     	Q0	34851134111748096	199 	0.510	3
1     	Q0	33113756997263360	200 	0.510	3
1     	Q0	33455610993311744	201 	0.510	3
1     	Q0	34585617702584321	202 	0.509	3
1     	Q0	33582079593676801	203 	0.509	3
1     	Q0	33113389349879808	204 	0.509	3
1     	Q0	29670369258381312	205 	0.509	3
1     	Q0	30327253686550528	206 	0.508	3
1     	Q0	33441110000926721	207 	0.508	3
1     	Q0	34740341479448576	208 	0.508	3
1     	Q0	32062450161426432	209 	0.508	3
1     	Q0	31635312241287168	210 	0.507	3
1     	Q0	34582217795571714	211 	0.507	3
1     	Q0	32181966761631744	212 	0.507	3
1     	Q0	32112594718294016	213 	0.507	3
1     	Q0	31939614583291904	214 	0.507	3
1     	Q0	31939483347722242	215 	0.507	3
1     	Q0	34989956136964096	216 	0.507	3
1     	Q0	33241016773382144	217 	0.507	3
1     	Q0	34624839423623168	218 	0.506	3
1     	Q0	31038350429261824	219 	0.506	3
1     	Q0	33944012440207361	220 	0.506	3
1     	Q0	31031157638299648	221 	0.506	3
1     	Q0	31724574559182848	222 	0.506	3
1     	Q0	29615511243333632	223 	0.506	3
1     	Q0	31918555599478784	224 	0.506	3
1     	Q0	34571894204141568	225 	0.506	3
1     	Q0	32079566541430784	226 	0.505	3
1     	Q0	31957982619111424	227 	0.505	3
1     	Q0	34541415769841664	228 	0.505	3
1     	Q0	32853807322890240	229 	0.505	3
1     	Q0	30545151508094976	230 	0.505	3
1     	Q0	28974904342740992	231 	0.505	3
1     	Q0	31018294936870912	232 	0.505	3
1     	Q0	30300450339164160	233 	0.505	3
1     	Q0	34552132405428224	234 	0.505	3
1     	Q0	34651644364996608	235 	0.505	3
1     	Q0	30748713886425089	236 	0.505	3
1     	Q0	34706368841654272	237 	0.505	3
1     	Q0	31924358112870400	238 	0.504	3
1     	Q0	31906063246688259	239 	0.504	3
1     	Q0	31893580826021889	240 	0.504	3
1     	Q0	29517280069029888	241 	0.504	3
1     	Q0	29117651632521216	242 	0.504	3
1     	Q0	31010266061733888	243 	0.504	3
1     	Q0	29818819480391680	244 	0.503	3
1     	Q0	34853451863171072	245 	0.503	3
1     	Q0	31014336684105729	246 	0.503	3
1     	Q0	29300667910717441	247 	0.503	3
1     	Q0	34518403939049473	248 	0.503	3
1     	Q0	35034784988139520	249 	0.503	3
1     	Q0	31551453260677120	250 	0.503	3
1     	Q0	30101724505051136	251 	0.502	3
1     	Q0	30883842503999489	252 	0.502	3
1     	Q0	29884201679462400	253 	0.502	3
1     	Q0	30909499774603264	254 	0.502	3
1     	Q0	33117268242071552	255 	0.502	3
1     	Q0	34530359324450816	256 	0.502	3
1     	Q0	34682928466235394	257 	0.502	3
1     	Q0	34685876080611328	258 	0.502	3
1     	Q0	30678993350959104	259 	0.502	3
1     	Q0	31355860173193216	260 	0.502	3
1     	Q0	31912420507127808	261 	0.502	3
1     	Q0	32723611248758785	262 	0.502	3
1     	Q0	33578836427931648	263 	0.502	3
1     	Q0	31630220884713472	264 	0.502	3
1     	Q0	32816939046805505	265 	0.501	3
1     	Q0	30555240277213184	266 	0.501	3
1     	Q0	31925017767845888	267 	0.501	3
1     	Q0	30009797621321728	268 	0.501	3
1     	Q0	31034464213671937	269 	0.501	3
1     	Q0	31361923412922368	270 	0.501	3
1     	Q0	32099397357543424	271 	0.501	3
1     	Q0	31011834056146944	272 	0.501	3
1     	Q0	33781246060404737	273 	0.501	3
1     	Q0	29935072882724865	274 	0.501	3
1     	Q0	32812012803194880	275 	0.501	3
1     	Q0	31019170946617345	276 	0.500	3
1     	Q0	31017468201799680	277 	0.500	3
1     	Q0	29884749484924928	278 	0.500	3
1     	Q0	29506169257070592	279 	0.500	3
1     	Q0	30809856231342080	280 	0.500	3
1     	Q0	32354456037236736	281 	0.500	3
1     	Q0	34617304075476994	282 	0.500	3
1     	Q0	31210617436119040	283 	0.500	3
1     	Q0	32622064611360768	284 	0.500	3
1     	Q0	33588681558200321	285 	0.499	3
1     	Q0	30598365746040832	286 	0.499	3
1     	Q0	31985342051524610	287 	0.499	3
1     	Q0	33259166793474048	288 	0.499	3
1     	Q0	32155043650076672	289 	0.499	3
1     	Q0	33888535853408257	290 	0.499	3
1     	Q0	34770793162342400	291 	0.498	3
1     	Q0	29653831914622976	292 	0.498	3
1     	Q0	33007423325208576	293 	0.498	3
1     	Q0	34728639425683457	294 	0.498	3
1     	Q0	29600983029907457	295 	0.498	3
1     	Q0	29138884684161025	296 	0.498	3
1     	Q0	34851536446160897	297 	0.498	3
1     	Q0	30880743416659970	298 	0.498	3
1     	Q0	33524198789873665	299 	0.497	3
1     	Q0	29441608327892992	300 	0.497	3
1     	Q0	32850626794758144	301 	0.497	3
1     	Q0	33928899893133312	302 	0.497	3
1     	Q0	35021432383606784	303 	0.497	3
1     	Q0	35001906698915840	304 	0.497	3
1     	Q0	35000754188058624	305 	0.497	3
1     	Q0	32168243963625472	306 	0.497	3
1     	Q0	30414893182095360	307 	0.497	3
1     	Q0	30051954050727936	308 	0.497	3
1     	Q0	30225445022605312	309 	0.497	3
1     	Q0	29899305078759424	310 	0.497	3
1     	Q0	30725833438003200	311 	0.496	3
1     	Q0	34921636532723712	312 	0.496	3
1     	Q0	29121924541976576	313 	0.496	3
1     	Q0	32111361064566784	314 	0.496	3
1     	Q0	32578290908659712	315 	0.496	3
1     	Q0	30949939173392386	316 	0.496	3
1     	Q0	29695515914407937	317 	0.496	3
1     	Q0	35035607604400129	318 	0.495	3
1     	Q0	33988594456596482	319 	0.495	3
1     	Q0	29642564055339008	320 	0.495	3
1     	Q0	29642299692556288	321 	0.495	3
1     	Q0	32000886146338816	322 	0.495	3
1     	Q0	32877965511495680	323 	0.495	3
1     	Q0	35000686710099968	324 	0.495	3
1     	Q0	33411929359777792	325 	0.495	3
1     	Q0	33400730245136384	326 	0.495	3
1     	Q0	34264130017824769	327 	0.495	3
1     	Q0	35101151917649920	328 	0.494	3
1     	Q0	31865128668368896	329 	0.494	3
1     	Q0	30320039840190465	330 	0.494	3
1     	Q0	31896271950188544	331 	0.494	3
1     	Q0	34594482422808577	332 	0.494	3
1     	Q0	30952121373294593	333 	0.494	3
1     	Q0	35046250508189696	334 	0.494	3
1     	Q0	35027249614954496	335 	0.494	3
1     	Q0	32067059055599616	336 	0.493	3
1     	Q0	33457614280982528	337 	0.493	3
1     	Q0	30598476807016448	338 	0.493	3
1     	Q0	34696531139371008	339 	0.493	3
1     	Q0	34798593390940160	340 	0.493	3
1     	Q0	29212370857365506	341 	0.493	3
1     	Q0	33512776823472128	342 	0.493	3
1     	Q0	34585650611101697	343 	0.493	3
1     	Q0	32394666049536000	344 	0.493	3
1     	Q0	31051852053221376	345 	0.493	3
1     	Q0	34809237582389248	346 	0.493	3
1     	Q0	34305745507848192	347 	0.493	3
1     	Q0	34065314996035584	348 	0.492	3
1     	Q0	30678791273586688	349 	0.492	3
1     	Q0	29440524268077056	350 	0.492	3
1     	Q0	32398135053520896	351 	0.492	3
1     	Q0	29355267460173824	352 	0.492	3
1     	Q0	32329368692858880	353 	0.492	3
1     	Q0	30355161461301248	354 	0.492	3
1     	Q0	34414601936306177	355 	0.492	3
1     	Q0	31723409993895936	356 	0.492	3
1     	Q0	30970794720890881	357 	0.492	3
1     	Q0	34735038369103872	358 	0.492	3
1     	Q0	33831740283957248	359 	0.491	3
1     	Q0	31910069809455104	360 	0.491	3
1     	Q0	32413008063893504	361 	0.491	3
1     	Q0	30555641466593280	362 	0.491	3
1     	Q0	33496165647532032	363 	0.491	3
1     	Q0	32413541927489536	364 	0.491	3
1     	Q0	30523230930345984	365 	0.491	3
1     	Q0	30524726552043521	366 	0.491	3
1     	Q0	31023870030913537	367 	0.491	3
1     	Q0	31001167404212224	368 	0.491	3
1     	Q0	34647272037945344	369 	0.491	3
1     	Q0	34764725136924672	370 	0.491	3
1     	Q0	31109443630399488	371 	0.491	3
1     	Q0	33291986563907584	372 	0.491	3
1     	Q0	32100123886493697	373 	0.491	3
1     	Q0	30616449068302336	374 	0.491	3
1     	Q0	32345080723406848	375 	0.490	3
1     	Q0	33634329997348864	376 	0.490	3
1     	Q0	32408974464647169	377 	0.490	3
1     	Q0	31512752740638721	378 	0.490	3
1     	Q0	34638664097079296	379 	0.490	3
1     	Q0	29570212349083650	380 	0.490	3
1     	Q0	33395096489566209	381 	0.490	3
1     	Q0	29683648148021248	382 	0.490	3
1     	Q0	30571585337298944	383 	0.490	3
1     	Q0	31395706530963456	384 	0.489	3
1     	Q0	29264804417904641	385 	0.489	3
1     	Q0	31419966351745024	386 	0.489	3
1     	Q0	29170028280549378	387 	0.489	3
1     	Q0	31716594182787074	388 	0.489	3
1     	Q0	34937780991688704	389 	0.489	3
1     	Q0	31664618355040256	390 	0.489	3
1     	Q0	33505029600055296	391 	0.489	3
1     	Q0	33935246105772032	392 	0.489	3
1     	Q0	32017721021435904	393 	0.489	3
1     	Q0	29583847259639808	394 	0.489	3
1     	Q0	33213569818558464	395 	0.489	3
1     	Q0	30569424717086720	396 	0.489	3
1     	Q0	31797729319460864	397 	0.488	3
1     	Q0	29117095954350081	398 	0.488	3
1     	Q0	30747321352327168	399 	0.488	3
1     	Q0	34801422927142913	400 	0.488	3
1     	Q0	32204468980293632	401 	0.488	3
1     	Q0	29747198329618432	402 	0.488	3
1     	Q0	33242775637991424	403 	0.488	3
1     	Q0	31046664026324992	404 	0.488	3
1     	Q0	31045332066373633	405 	0.488	3
1     	Q0	34917285848158209	406 	0.488	3
1     	Q0	31098983220776960	407 	0.488	3
1     	Q0	30331884911198208	408 	0.488	3
1     	Q0	32690923057975296	409 	0.488	3
1     	Q0	29954284170776576	410 	0.488	3
1     	Q0	29436516388315136	411 	0.488	3
1     	Q0	31410073880236032	412 	0.487	3
1     	Q0	29579846057201664	413 	0.487	3
1     	Q0	32836484335673345	414 	0.487	3
1     	Q0	32969906148347904	415 	0.487	3
1     	Q0	34548402616274944	416 	0.487	3
1     	Q0	35016970810163201	417 	0.487	3
1     	Q0	31230480170876928	418 	0.487	3
1     	Q0	35105486923628544	419 	0.487	3
1     	Q0	29510094991396865	420 	0.487	3
1     	Q0	35003946569310208	421 	0.487	3
1     	Q0	31961202645016576	422 	0.487	3
1     	Q0	31049063893827585	423 	0.486	3
1     	Q0	35066441501900800	424 	0.486	3
1     	Q0	31399216739786752	425 	0.486	3
1     	Q0	31117118695145472	426 	0.486	3
1     	Q0	33154420397056000	427 	0.486	3
1     	Q0	34835677711433728	428 	0.486	3
1     	Q0	33976236870991872	429 	0.486	3
1     	Q0	32379066526990336	430 	0.486	3
1     	Q0	30734136675139584	431 	0.486	3
1     	Q0	30041581474021376	432 	0.486	3
1     	Q0	34946507903864832	433 	0.486	3
1     	Q0	34350601898819585	434 	0.486	3
1     	Q0	33763025664090112	435 	0.486	3
1     	Q0	33333134393085952	436 	0.486	3
1     	Q0	33509452346822656	437 	0.486	3
1     	Q0	34546643390959616	438 	0.485	3
1     	Q0	34546638743670784	439 	0.485	3
1     	Q0	34937416888352768	440 	0.485	3
1     	Q0	34872826422890496	441 	0.485	3
1     	Q0	29659502710099968	442 	0.485	3
1     	Q0	34643451962200064	443 	0.485	3
1     	Q0	34175415006265344	444 	0.485	3
1     	Q0	34173324812623873	445 	0.485	3
1     	Q0	32499864889729024	446 	0.485	3
1     	Q0	32244249445535744	447 	0.485	3
1     	Q0	32399385560096768	448 	0.485	3
1     	Q0	32871708100665344	449 	0.485	3
1     	Q0	32840965274214402	450 	0.485	3
1     	Q0	33220637237448704	451 	0.485	3
1     	Q0	29552834315816960	452 	0.485	3
1     	Q0	30110171296432128	453 	0.485	3
1     	Q0	32690819819376640	454 	0.485	3
1     	Q0	34735229344153600	455 	0.485	3
1     	Q0	31010586154246144	456 	0.485	3
1     	Q0	29102295836790784	457 	0.485	3
1     	Q0	34946476572409856	458 	0.485	3
1     	Q0	32842993413136386	459 	0.485	3
1     	Q0	32910323803492353	460 	0.484	3
1     	Q0	31885247402483714	461 	0.484	3
1     	Q0	29901336577310720	462 	0.484	3
1     	Q0	29574749197701120	463 	0.484	3
1     	Q0	29580746104508417	464 	0.484	3
1     	Q0	31019359841296384	465 	0.484	3
1     	Q0	32773617985003521	466 	0.484	3
1     	Q0	31904319208955905	467 	0.484	3
1     	Q0	34427433667006464	468 	0.484	3
1     	Q0	34018454805684225	469 	0.484	3
1     	Q0	29328887984955392	470 	0.484	3
1     	Q0	31105112680173568	471 	0.484	3
1     	Q0	29271557956173825	472 	0.484	3
1     	Q0	29321199636971520	473 	0.484	3
1     	Q0	35016180657823745	474 	0.484	3
1     	Q0	34559741296381952	475 	0.484	3
1     	Q0	30754944902504448	476 	0.484	3
1     	Q0	30325761801977856	477 	0.484	3
1     	Q0	29721757241843712	478 	0.484	3
1     	Q0	30345983300730880	479 	0.484	3
1     	Q0	35008930212093952	480 	0.484	3
1     	Q0	33919114363932672	481 	0.483	3
1     	Q0	34932093502885888	482 	0.483	3
1     	Q0	29286650777436160	483 	0.483	3
1     	Q0	31140053338030081	484 	0.483	3
1     	Q0	30775342578798593	485 	0.483	3
1     	Q0	28980260804493313	486 	0.483	3
1     	Q0	30362630078070784	487 	0.483	3
1     	Q0	33682675210522624	488 	0.483	3
1     	Q0	30331783547461632	489 	0.483	3
1     	Q0	32513868693508096	490 	0.483	3
1     	Q0	34695954263318528	491 	0.483	3
1     	Q0	30166485024378880	492 	0.483	3
1     	Q0	32391000743739393	493 	0.483	3
1     	Q0	31307352107917313	494 	0.483	3
1     	Q0	30807272347148288	495 	0.483	3
1     	Q0	32549252475387906	496 	0.483	3
1     	Q0	34450394423762944	497 	0.483	3
1     	Q0	34920407576346624	498 	0.483	3
1     	Q0	34642402027241472	499 	0.483	3
1     	Q0	30226418377957376	500 	0.483	3
1     	Q0	29793736229658624	501 	0.483	3
1     	Q0	30625039720124416	502 	0.483	3
1     	Q0	31476880397836288	503 	0.483	3
1     	Q0	31006948316942336	504 	0.483	3
1     	Q0	35011482429165569	505 	0.483	3
1     	Q0	35007755513241600	506 	0.483	3
1     	Q0	29629635817906176	507 	0.483	3
1     	Q0	31030711947366400	508 	0.482	3
1     	Q0	31462621827825664	509 	0.482	3
1     	Q0	32147141417771009	510 	0.482	3
1     	Q0	35021442819031040	511 	0.482	3
1     	Q0	32033031539654657	512 	0.482	3
1     	Q0	33533809961996289	513 	0.482	3
1     	Q0	30842728967315457	514 	0.482	3
1     	Q0	34659954661007360	515 	0.482	3
1     	Q0	30752887374090240	516 	0.482	3
1     	Q0	33426214551027712	517 	0.482	3
1     	Q0	35026473538560000	518 	0.482	3
1     	Q0	34697927746125824	519 	0.482	3
1     	Q0	31035877178359808	520 	0.482	3
1     	Q0	34880799350202368	521 	0.482	3
1     	Q0	31342901388648448	522 	0.482	3
1     	Q0	32721834197647360	523 	0.481	3
1     	Q0	31726690845589504	524 	0.481	3
1     	Q0	31686511921463296	525 	0.481	3
1     	Q0	32342747641806848	526 	0.481	3
1     	Q0	34964212266573824	527 	0.481	3
1     	Q0	33620558998409216	528 	0.481	3
1     	Q0	31673767012859904	529 	0.481	3
1     	Q0	33478542167646208	530 	0.481	3
1     	Q0	31648486449487873	531 	0.481	3
1     	Q0	32488307627655168	532 	0.481	3
1     	Q0	34938044138131456	533 	0.481	3
1     	Q0	31123228814483456	534 	0.481	3
1     	Q0	31037319628718080	535 	0.481	3
1     	Q0	31414230859124736	536 	0.481	3
1     	Q0	29742079630381056	537 	0.481	3
1     	Q0	31344891921440768	538 	0.481	3
1     	Q0	30405448272183296	539 	0.481	3
1     	Q0	30309516826378241	540 	0.481	3
1     	Q0	30695982836482048	541 	0.481	3
1     	Q0	30999033770147840	542 	0.481	3
1     	Q0	33324493715808256	543 	0.481	3
1     	Q0	30314389370306560	544 	0.481	3
1     	Q0	29647340759420929	545 	0.481	3
1     	Q0	31733165370384384	546 	0.481	3
1     	Q0	34324503223861248	547 	0.481	3
1     	Q0	31442734518640640	548 	0.480	3
1     	Q0	30149157318561793	549 	0.480	3
1     	Q0	30460705245237248	550 	0.480	3
1     	Q0	34257154743472128	551 	0.480	3
1     	Q0	31433483935023106	552 	0.480	3
1     	Q0	29580472631689218	553 	0.480	3
1     	Q0	31864400579141632	554 	0.480	3
1     	Q0	31426450217246720	555 	0.480	3
1     	Q0	33532499581730816	556 	0.480	3
1     	Q0	34568247772717056	557 	0.480	3
1     	Q0	33765982254268416	558 	0.480	3
1     	Q0	34197123578728448	559 	0.480	3
1     	Q0	32978144394743808	560 	0.480	3
1     	Q0	32971999080878080	561 	0.480	3
1     	Q0	30226843919450112	562 	0.480	3
1     	Q0	29583857741205504	563 	0.480	3
1     	Q0	29610497120673792	564 	0.480	3
1     	Q0	34899989935161345	565 	0.480	3
1     	Q0	31435704756080640	566 	0.480	3
1     	Q0	30949826459869184	567 	0.479	3
1     	Q0	31072061241696256	568 	0.479	3
1     	Q0	29851554500579328	569 	0.479	3
1     	Q0	30336336133095424	570 	0.479	3
1     	Q0	34633937573642240	571 	0.479	3
1     	Q0	29592942507196416	572 	0.479	3
1     	Q0	29591139510124544	573 	0.479	3
1     	Q0	32535648984375296	574 	0.479	3
1     	Q0	35053589349015552	575 	0.479	3
1     	Q0	33432015961333760	576 	0.479	3
1     	Q0	31119348949061632	577 	0.479	3
1     	Q0	29627638700048384	578 	0.479	3
1     	Q0	30192015069155328	579 	0.479	3
1     	Q0	31839645037760512	580 	0.479	3
1     	Q0	32418571623604224	581 	0.479	3
1     	Q0	32001613698703360	582 	0.479	3
1     	Q0	34549988373569536	583 	0.479	3
1     	Q0	35024998854823936	584 	0.479	3
1     	Q0	29469966122090496	585 	0.479	3
1     	Q0	31011128637128704	586 	0.479	3
1     	Q0	31017300903596034	587 	0.479	3
1     	Q0	31012811144429568	588 	0.479	3
1     	Q0	29917531535839232	589 	0.478	3
1     	Q0	34605229383221248	590 	0.478	3
1     	Q0	35013608484110336	591 	0.478	3
1     	Q0	32812128800870400	592 	0.478	3
1     	Q0	30581395801776128	593 	0.478	3
1     	Q0	31726868059131904	594 	0.478	3
1     	Q0	30092275354697728	595 	0.478	3
1     	Q0	34564062280949760	596 	0.478	3
1     	Q0	29528543469764608	597 	0.478	3
1     	Q0	31397394457296898	598 	0.478	3
1     	Q0	34361811994148864	599 	0.478	3
1     	Q0	30362201218883584	600 	0.478	3
1     	Q0	32157024775045120	601 	0.478	3
1     	Q0	31006409738948610	602 	0.478	3
1     	Q0	32824410985467904	603 	0.478	3
1     	Q0	35028457607929856	604 	0.478	3
1     	Q0	30655575654146048	605 	0.477	3
1     	Q0	30672774355746816	606 	0.477	3
